	user_id	eps_id	intent	propfair
95	140	6	0.4474601149559021	0.8679171475899395
96	140	7	0.4465300440788269	0.8750521574686836
97	140	8	0.4422810673713684	0.8949463894018947
98	140	9	0.43746769428253174	0.8914456918770407
99	140	10	0.4287019371986389	0.8847670405016788
100	144	1	0.3675802946090698	0.6931471805599453
101	144	2	0.3756617307662964	0.8109302162163288
102	144	3	0.4085029363632202	0.8630462173553426
103	144	4	0.4164468050003052	0.8925742052568391
104	144	5	0.419805645942688	0.9116077839697729
105	144	6	0.4159793257713318	0.9042847917608142
106	144	7	0.4217722415924072	0.8908005144368227
107	144	8	0.4222675561904907	0.8949463894018947
108	144	9	0.4247891902923584	0.9097948305452375
109	144	10	0.42804116010665894	0.9059692481522819
110	188	1	0.20044487714767456	0.6931471805599453
111	188	2	0.2976996898651123	0.8109302162163288
112	188	3	0.3362002372741699	0.8630462173553426
113	188	4	0.3843578100204468	0.8925742052568391
114	188	5	0.3970998525619507	0.9116077839697729
115	188	6	0.39145296812057495	0.9042847917608142
116	188	7	0.40213268995285034	0.8908005144368227
117	188	8	0.4163849949836731	0.8949463894018947
118	188	9	0.41461068391799927	0.9097948305452375
119	188	10	0.4129231572151184	0.9059692481522819
120	229	1	0.42344796657562256	0.6931471805599453
121	229	2	0.41952311992645264	0.8109302162163288
122	229	3	0.44529926776885986	0.8630462173553426
123	229	4	0.4458525776863098	0.8925742052568391
124	229	5	0.44414258003234863	0.9116077839697729
125	229	6	0.43011200428009033	0.9042847917608142
126	229	7	0.4254802465438843	0.8908005144368227
127	229	8	0.4253249764442444	0.8949463894018947
128	229	9	0.42180192470550537	0.9097948305452375
129	229	10	0.41979706287384033	0.9059692481522819
130	239	1	0.48137128353118896	0.6931471805599453
131	239	2	0.46712470054626465	0.8109302162163288
132	239	3	0.47676610946655273	0.8630462173553426
133	239	4	0.46772927045822144	0.8925742052568391
134	239	5	0.4595795273780823	0.9116077839697729
135	239	6	0.4533231854438782	0.9042847917608142
136	239	7	0.4540455937385559	0.8908005144368227
137	239	8	0.4532586336135864	0.8949463894018947
138	239	9	0.4518347978591919	0.9097948305452375
139	239	10	0.4474359154701233	0.9059692481522819
140	247	1	0.321122944355011	0.6931471805599453
141	247	2	0.345331609249115	0.8109302162163288
142	247	3	0.3847411274909973	0.8630462173553426
143	247	4	0.4046967625617981	0.8925742052568391
144	247	5	0.41027313470840454	0.9116077839697729
145	247	6	0.3996320366859436	0.9042847917608142
146	247	7	0.3968636989593506	0.8908005144368227
147	247	8	0.40154922008514404	0.8949463894018947
148	247	9	0.4008495807647705	0.9097948305452375
149	247	10	0.40014880895614624	0.9059692481522819
150	253	1	0.27542585134506226	0.6931471805599453
151	253	2	0.3545216917991638	0.8109302162163288
152	253	3	0.3863045573234558	0.8630462173553426
153	253	4	0.3863045573234558	0.8925742052568391
154	253	5	0.4065971374511719	0.9116077839697729
155	253	6	0.3946537971496582	0.9042847917608142
156	253	7	0.4007391929626465	0.8908005144368227
157	253	8	0.415926992893219	0.8949463894018947
158	253	9	0.41285955905914307	0.9097948305452375
159	253	10	0.4155879020690918	0.9059692481522819
160	261	1	0.2880825996398926	0.6931471805599453
161	261	2	0.32007765769958496	0.8109302162163288
162	261	3	0.3660622835159302	0.8630462173553426
163	261	4	0.38933950662612915	0.8925742052568391
164	261	5	0.3971492052078247	0.9116077839697729
165	261	6	0.39018988609313965	0.9042847917608142
166	261	7	0.39302700757980347	0.8908005144368227
167	261	8	0.40079182386398315	0.8949463894018947
168	261	9	0.4008330702781677	0.9097948305452375
169	261	10	0.39974337816238403	0.9059692481522819
170	267	1	0.3719431757926941	0.6931471805599453
171	267	2	0.38644617795944214	0.8109302162163288
172	267	3	0.399863600730896	0.8630462173553426
173	267	4	0.4232638478279114	0.8925742052568391
174	267	5	0.4275529384613037	0.9116077839697729
175	267	6	0.4185662269592285	0.9042847917608142
176	267	7	0.41962844133377075	0.8908005144368227
177	267	8	0.42252689599990845	0.8949463894018947
178	267	9	0.4201255440711975	0.9097948305452375
179	267	10	0.4172475337982178	0.9059692481522819
180	329	1	0.33321380615234375	0.6931471805599453
181	329	2	0.38193923234939575	0.8109302162163288
182	329	3	0.4011887311935425	0.8630462173553426
183	329	4	0.41495412588119507	0.8925742052568391
184	329	5	0.41907715797424316	0.9116077839697729
185	329	6	0.41573530435562134	0.9042847917608142
186	329	7	0.42146265506744385	0.8908005144368227
187	329	8	0.42484402656555176	0.8949463894018947
188	329	9	0.4236142635345459	0.9097948305452375
189	329	10	0.4241577982902527	0.9059692481522819
190	332	1	0.34417974948883057	0.6931471805599453
191	332	2	0.34417974948883057	0.8109302162163288
192	332	3	0.34417974948883057	0.8630462173553426
193	332	4	0.34417974948883057	0.8925742052568391
194	332	5	0.34417974948883057	0.9116077839697729
195	332	6	0.34417974948883057	0.9042847917608142
196	332	7	0.34417974948883057	0.8908005144368227
197	332	8	0.34417974948883057	0.8949463894018947
198	332	9	0.34417974948883057	0.9097948305452375
199	332	10	0.34417974948883057	0.9059692481522819
200	335	1	0.3996485471725464	0.6931471805599453
201	335	2	0.4247093200683594	0.8109302162163288
202	335	3	0.43865758180618286	0.8630462173553426
203	335	4	0.44981467723846436	0.8925742052568391
204	335	5	0.45567548274993896	0.9116077839697729
205	335	6	0.43416428565979004	0.9042847917608142
206	335	7	0.4306565523147583	0.8908005144368227
207	335	8	0.4354451894760132	0.8949463894018947
208	335	9	0.4313729405403137	0.9097948305452375
209	335	10	0.43004435300827026	0.9059692481522819
210	337	1	0.35799968242645264	0.6931471805599453
211	337	2	0.37758833169937134	0.8109302162163288
212	337	3	0.42218101024627686	0.8630462173553426
213	337	4	0.44038087129592896	0.8925742052568391
214	337	5	0.439284086227417	0.9116077839697729
215	337	6	0.4290400743484497	0.9042847917608142
216	337	7	0.4258747100830078	0.8908005144368227
217	337	8	0.4314335584640503	0.8949463894018947
218	337	9	0.4264729619026184	0.9097948305452375
219	337	10	0.42732852697372437	0.9059692481522819
220	353	1	0.358079195022583	0.6931471805599453
221	353	2	0.4003397822380066	0.8109302162163288
222	353	3	0.4045485258102417	0.8630462173553426
223	353	4	0.4251917600631714	0.8925742052568391
224	353	5	0.4347935914993286	0.9116077839697729
225	353	6	0.422379732131958	0.9042847917608142
226	353	7	0.42616283893585205	0.8908005144368227
227	353	8	0.432891309261322	0.8949463894018947
228	353	9	0.4299235939979553	0.9097948305452375
229	353	10	0.4293484687805176	0.9059692481522819
230	387	1	0.29647767543792725	0.6931471805599453
231	387	2	0.3117988705635071	0.8109302162163288
232	387	3	0.35090553760528564	0.8630462173553426
233	387	4	0.3707501292228699	0.8925742052568391
234	387	5	0.38035762310028076	0.9116077839697729
235	387	6	0.38035762310028076	0.9042847917608142
236	387	7	0.3842431306838989	0.8908005144368227
237	387	8	0.38167524337768555	0.8949463894018947
238	387	9	0.384498655796051	0.9097948305452375
239	387	10	0.383122980594635	0.9059692481522819
240	394	1	0.3249606490135193	0.6931471805599453
241	394	2	0.34972941875457764	0.8109302162163288
242	394	3	0.3849436640739441	0.8630462173553426
243	394	4	0.4003795385360718	0.8925742052568391
244	394	5	0.4096391797065735	0.9116077839697729
245	394	6	0.4042093753814697	0.9042847917608142
246	394	7	0.40450674295425415	0.8908005144368227
247	394	8	0.4049380421638489	0.8949463894018947
248	394	9	0.4054904580116272	0.9097948305452375
249	394	10	0.40206706523895264	0.9059692481522819
250	420	1	0.24511820077896118	0.6931471805599453
251	420	2	0.32941824197769165	0.8109302162163288
252	420	3	0.3516131043434143	0.8630462173553426
253	420	4	0.3887587785720825	0.8925742052568391
254	420	5	0.4129641056060791	0.9116077839697729
255	420	6	0.40015584230422974	0.9042847917608142
256	420	7	0.4047326445579529	0.8908005144368227
257	420	8	0.41687560081481934	0.8949463894018947
258	420	9	0.41486912965774536	0.9097948305452375
259	420	10	0.41331255435943604	0.9059692481522819
260	424	1	0.1813201904296875	0.6931471805599453
261	424	2	0.2689371705055237	0.8109302162163288
262	424	3	0.3207350969314575	0.8630462173553426
263	424	4	0.36395251750946045	0.8925742052568391
264	424	5	0.38668692111968994	0.9116077839697729
265	424	6	0.37582749128341675	0.9042847917608142
266	424	7	0.38054347038269043	0.8908005144368227
267	424	8	0.39317786693573	0.8949463894018947
268	424	9	0.3908323049545288	0.9097948305452375
269	424	10	0.3900355100631714	0.9059692481522819
270	444	1	0.3154756426811218	0.6931471805599453
271	444	2	0.3697226047515869	0.8109302162163288
272	444	3	0.40139490365982056	0.8630462173553426
273	444	4	0.4259352684020996	0.8925742052568391
274	444	5	0.432045042514801	0.9116077839697729
275	444	6	0.4129454493522644	0.9042847917608142
276	444	7	0.4137071371078491	0.8908005144368227
277	444	8	0.4215536117553711	0.8949463894018947
278	444	9	0.4180930256843567	0.9097948305452375
279	444	10	0.4196110963821411	0.9059692481522819
280	494	1	0.3049476146697998	0.6931471805599453
281	494	2	0.3546193242073059	0.8109302162163288
282	494	3	0.3843075633049011	0.8630462173553426
283	494	4	0.4094436764717102	0.8925742052568391
284	494	5	0.4124292731285095	0.9116077839697729
285	494	6	0.4018927812576294	0.9042847917608142
286	494	7	0.4016847014427185	0.8908005144368227
287	494	8	0.4091939926147461	0.8949463894018947
288	494	9	0.40875309705734253	0.9097948305452375
289	494	10	0.4097716808319092	0.9059692481522819
290	496	1	0.4403045177459717	0.6931471805599453
291	496	2	0.44406211376190186	0.8109302162163288
292	496	3	0.448453426361084	0.8630462173553426
293	496	4	0.45379501581192017	0.8925742052568391
294	496	5	0.4525657296180725	0.9116077839697729
295	496	6	0.4431180953979492	0.9042847917608142
296	496	7	0.4432438015937805	0.8908005144368227
297	496	8	0.4421151280403137	0.8949463894018947
298	496	9	0.43861836194992065	0.9097948305452375
299	496	10	0.44099998474121094	0.9059692481522819
300	498	1	0.2818559408187866	0.6931471805599453
301	498	2	0.3227531909942627	0.8109302162163288
302	498	3	0.3718671202659607	0.8630462173553426
303	498	4	0.4030837416648865	0.8925742052568391
304	498	5	0.4129786491394043	0.9116077839697729
305	498	6	0.4032570719718933	0.9042847917608142
306	498	7	0.4057484269142151	0.8908005144368227
307	498	8	0.4135677218437195	0.8949463894018947
308	498	9	0.4109445810317993	0.9097948305452375
309	498	10	0.4087967276573181	0.9059692481522819
310	499	1	0.34343957901000977	0.6931471805599453
311	499	2	0.4035502076148987	0.8109302162163288
312	499	3	0.43223506212234497	0.8630462173553426
313	499	4	0.45154064893722534	0.8925742052568391
314	499	5	0.45437729358673096	0.9116077839697729
315	499	6	0.4403238296508789	0.9042847917608142
316	499	7	0.4387240409851074	0.8908005144368227
317	499	8	0.4500890374183655	0.8949463894018947
318	499	9	0.4444306492805481	0.9097948305452375
319	499	10	0.44235026836395264	0.9059692481522819
320	513	1	0.3787601590156555	0.6931471805599453
321	513	2	0.3787601590156555	0.8109302162163288
322	513	3	0.4193851947784424	0.8630462173553426
323	513	4	0.4193851947784424	0.8925742052568391
324	513	5	0.4193851947784424	0.9116077839697729
325	513	6	0.41047346591949463	0.9042847917608142
326	513	7	0.4156504273414612	0.8908005144368227
327	513	8	0.4156504273414612	0.8949463894018947
328	513	9	0.4146847128868103	0.9097948305452375
329	513	10	0.42299795150756836	0.9059692481522819
330	521	1	0.4329334497451782	0.6931471805599453
331	521	2	0.41058945655822754	0.8109302162163288
332	521	3	0.4310339093208313	0.8630462173553426
333	521	4	0.432428777217865	0.8925742052568391
334	521	5	0.43021130561828613	0.9116077839697729
335	521	6	0.41983509063720703	0.9042847917608142
336	521	7	0.414695143699646	0.8908005144368227
337	521	8	0.4116745591163635	0.8949463894018947
338	521	9	0.410866916179657	0.9097948305452375
339	521	10	0.4107213616371155	0.9059692481522819
340	556	1	0.3460509777069092	0.6931471805599453
341	556	2	0.3562893271446228	0.8109302162163288
342	556	3	0.3907504081726074	0.8630462173553426
343	556	4	0.4068012833595276	0.8925742052568391
344	556	5	0.40696263313293457	0.9116077839697729
345	556	6	0.3977157473564148	0.9042847917608142
346	556	7	0.40176331996917725	0.8908005144368227
347	556	8	0.4078502655029297	0.8949463894018947
348	556	9	0.40818244218826294	0.9097948305452375
349	556	10	0.4076489210128784	0.9059692481522819
350	559	1	0.3347213864326477	0.6931471805599453
351	559	2	0.384518027305603	0.8109302162163288
352	559	3	0.40529918670654297	0.8630462173553426
353	559	4	0.43151432275772095	0.8925742052568391
354	559	5	0.43675416707992554	0.9116077839697729
355	559	6	0.42239105701446533	0.9042847917608142
356	559	7	0.4225241541862488	0.8908005144368227
357	559	8	0.43034058809280396	0.8949463894018947
358	559	9	0.42581605911254883	0.9097948305452375
359	559	10	0.42601972818374634	0.9059692481522819
360	570	1	0.3870335817337036	0.6931471805599453
361	570	2	0.3870335817337036	0.8109302162163288
362	570	3	0.3870335817337036	0.8630462173553426
363	570	4	0.3870335817337036	0.8925742052568391
364	570	5	0.3870335817337036	0.9116077839697729
365	570	6	0.36067748069763184	0.9042847917608142
366	570	7	0.36067748069763184	0.8908005144368227
367	570	8	0.36067748069763184	0.8949463894018947
368	570	9	0.3535712957382202	0.9097948305452375
369	570	10	0.3535712957382202	0.9059692481522819
370	584	1	0.324161171913147	0.6931471805599453
371	584	2	0.35549265146255493	0.8109302162163288
372	584	3	0.3880317807197571	0.8630462173553426
373	584	4	0.41186755895614624	0.8925742052568391
374	584	5	0.416828989982605	0.9116077839697729
375	584	6	0.4071064591407776	0.9042847917608142
376	584	7	0.4043995141983032	0.8908005144368227
377	584	8	0.40871620178222656	0.8949463894018947
378	584	9	0.4057396650314331	0.9097948305452375
379	584	10	0.4045538306236267	0.9059692481522819
380	588	1	0.3987002968788147	0.6931471805599453
381	588	2	0.41422039270401	0.8109302162163288
382	588	3	0.43377846479415894	0.8630462173553426
383	588	4	0.44679558277130127	0.8925742052568391
384	588	5	0.4501044750213623	0.9116077839697729
385	588	6	0.4386320114135742	0.9042847917608142
386	588	7	0.43668073415756226	0.8908005144368227
387	588	8	0.4390009045600891	0.8949463894018947
388	588	9	0.43600666522979736	0.9097948305452375
389	588	10	0.43041789531707764	0.9059692481522819
390	602	1	0.3857107162475586	0.6931471805599453
391	602	2	0.39569079875946045	0.8109302162163288
392	602	3	0.43446171283721924	0.8630462173553426
393	602	4	0.43829959630966187	0.8925742052568391
394	602	5	0.4433095455169678	0.9116077839697729
395	602	6	0.43086957931518555	0.9042847917608142
396	602	7	0.42486345767974854	0.8908005144368227
397	602	8	0.42185765504837036	0.8949463894018947
398	602	9	0.42230719327926636	0.9097948305452375
399	602	10	0.42127615213394165	0.9059692481522819
400	609	1	0.33208197355270386	0.6931471805599453
401	609	2	0.33208197355270386	0.8109302162163288
402	609	3	0.36331456899642944	0.8630462173553426
403	609	4	0.36331456899642944	0.8925742052568391
404	609	5	0.40670621395111084	0.9116077839697729
405	609	6	0.4063481092453003	0.9042847917608142
406	609	7	0.4212998151779175	0.8908005144368227
407	609	8	0.4212998151779175	0.8949463894018947
408	609	9	0.42244666814804077	0.9097948305452375
409	609	10	0.42604076862335205	0.9059692481522819
410	615	1	0.18608272075653076	0.6931471805599453
411	615	2	0.2975870370864868	0.8109302162163288
412	615	3	0.3373560309410095	0.8630462173553426
413	615	4	0.3373560309410095	0.8925742052568391
414	615	5	0.3695683479309082	0.9116077839697729
415	615	6	0.37141215801239014	0.9042847917608142
416	615	7	0.3843095898628235	0.8908005144368227
417	615	8	0.40030360221862793	0.8949463894018947
418	615	9	0.3989145755767822	0.9097948305452375
419	615	10	0.4045565724372864	0.9059692481522819
420	621	1	0.22074377536773682	0.6931471805599453
421	621	2	0.22074377536773682	0.8109302162163288
422	621	3	0.30363398790359497	0.8630462173553426
423	621	4	0.30363398790359497	0.8925742052568391
424	621	5	0.3459647297859192	0.9116077839697729
425	621	6	0.3540611267089844	0.9042847917608142
426	621	7	0.37371182441711426	0.8908005144368227
427	621	8	0.37371182441711426	0.8949463894018947
428	621	9	0.3798341751098633	0.9097948305452375
429	621	10	0.38259631395339966	0.9059692481522819
430	646	1	0.3387916088104248	0.6931471805599453
431	646	2	0.38231247663497925	0.8109302162163288
432	646	3	0.4014228582382202	0.8630462173553426
433	646	4	0.4014228582382202	0.8925742052568391
434	646	5	0.4124898910522461	0.9116077839697729
435	646	6	0.40057986974716187	0.9042847917608142
436	646	7	0.4026080369949341	0.8908005144368227
437	646	8	0.41128671169281006	0.8949463894018947
438	646	9	0.40841424465179443	0.9097948305452375
439	646	10	0.40688908100128174	0.9059692481522819
440	658	1	0.4131550192832947	0.6931471805599453
441	658	2	0.4131550192832947	0.8109302162163288
442	658	3	0.4131550192832947	0.8630462173553426
443	658	4	0.4131550192832947	0.8925742052568391
444	658	5	0.4131550192832947	0.9116077839697729
445	658	6	0.4131550192832947	0.9042847917608142
446	658	7	0.4131550192832947	0.8908005144368227
447	658	8	0.4131550192832947	0.8949463894018947
448	658	9	0.4131550192832947	0.9097948305452375
449	658	10	0.4131550192832947	0.9059692481522819
450	668	1	0.33780235052108765	0.6931471805599453
451	668	2	0.3909623622894287	0.8109302162163288
452	668	3	0.40529125928878784	0.8630462173553426
453	668	4	0.42786848545074463	0.8925742052568391
454	668	5	0.4365416169166565	0.9116077839697729
455	668	6	0.41937530040740967	0.9042847917608142
456	668	7	0.41904526948928833	0.8908005144368227
457	668	8	0.42619121074676514	0.8949463894018947
458	668	9	0.4228537678718567	0.9097948305452375
459	668	10	0.4219242334365845	0.9059692481522819
460	670	1	0.38475465774536133	0.6931471805599453
461	670	2	0.3885454535484314	0.8109302162163288
462	670	3	0.4167269468307495	0.8630462173553426
463	670	4	0.42581599950790405	0.8925742052568391
464	670	5	0.4338369369506836	0.9116077839697729
465	670	6	0.42605751752853394	0.9042847917608142
466	670	7	0.4284777045249939	0.8908005144368227
467	670	8	0.4301717281341553	0.8949463894018947
468	670	9	0.43002843856811523	0.9097948305452375
469	670	10	0.4325215816497803	0.9059692481522819
470	722	1	0.3037981390953064	0.6931471805599453
471	722	2	0.3440549373626709	0.8109302162163288
472	722	3	0.3806147575378418	0.8630462173553426
473	722	4	0.4074193239212036	0.8925742052568391
474	722	5	0.41409850120544434	0.9116077839697729
475	722	6	0.4034821391105652	0.9042847917608142
476	722	7	0.4071342945098877	0.8908005144368227
477	722	8	0.41542935371398926	0.8949463894018947
478	722	9	0.4139261841773987	0.9097948305452375
479	722	10	0.4150542616844177	0.9059692481522819
480	741	1	0.4049309492111206	0.6931471805599453
481	741	2	0.4359804391860962	0.8109302162163288
482	741	3	0.4598602056503296	0.8630462173553426
483	741	4	0.46919602155685425	0.8925742052568391
484	741	5	0.47173094749450684	0.9116077839697729
485	741	6	0.44950270652770996	0.9042847917608142
486	741	7	0.4437481760978699	0.8908005144368227
487	741	8	0.44447100162506104	0.8949463894018947
488	741	9	0.4390840530395508	0.9097948305452375
489	741	10	0.43771398067474365	0.9059692481522819
490	765	1	0.41652488708496094	0.6931471805599453
491	765	2	0.44567686319351196	0.8109302162163288
492	765	3	0.4579956531524658	0.8630462173553426
493	765	4	0.47195762395858765	0.8925742052568391
494	765	5	0.4695355296134949	0.9116077839697729
495	765	6	0.4528907537460327	0.9042847917608142
496	765	7	0.45038044452667236	0.8908005144368227
497	765	8	0.4495267868041992	0.8949463894018947
498	765	9	0.4435076117515564	0.9097948305452375
499	765	10	0.4454432725906372	0.9059692481522819
500	768	1	0.37645864486694336	0.6931471805599453
501	768	2	0.38895606994628906	0.8109302162163288
502	768	3	0.4121309518814087	0.8630462173553426
503	768	4	0.4196930527687073	0.8925742052568391
504	768	5	0.42068374156951904	0.9116077839697729
505	768	6	0.423020601272583	0.9042847917608142
506	768	7	0.4294375777244568	0.8908005144368227
507	768	8	0.43157559633255005	0.8949463894018947
508	768	9	0.43532794713974	0.9097948305452375
509	768	10	0.4341912865638733	0.9059692481522819
510	803	1	0.43414270877838135	0.6931471805599453
511	803	2	0.43574684858322144	0.8109302162163288
512	803	3	0.44387251138687134	0.8630462173553426
513	803	4	0.45107752084732056	0.8925742052568391
514	803	5	0.4519338011741638	0.9116077839697729
515	803	6	0.4353368878364563	0.9042847917608142
516	803	7	0.42959094047546387	0.8908005144368227
517	803	8	0.4320545196533203	0.8949463894018947
518	803	9	0.42654383182525635	0.9097948305452375
519	803	10	0.42255067825317383	0.9059692481522819
520	804	1	0.35726606845855713	0.6931471805599453
521	804	2	0.39019298553466797	0.8109302162163288
522	804	3	0.4151266813278198	0.8630462173553426
523	804	4	0.4364709258079529	0.8925742052568391
524	804	5	0.4446670413017273	0.9116077839697729
525	804	6	0.4302697777748108	0.9042847917608142
526	804	7	0.4307096600532532	0.8908005144368227
527	804	8	0.4372677803039551	0.8949463894018947
528	804	9	0.4318091869354248	0.9097948305452375
529	804	10	0.4283909797668457	0.9059692481522819
530	811	1	0.33770644664764404	0.6931471805599453
531	811	2	0.38204026222229004	0.8109302162163288
532	811	3	0.4017583131790161	0.8630462173553426
533	811	4	0.4259769320487976	0.8925742052568391
534	811	5	0.4337460994720459	0.9116077839697729
535	811	6	0.41997230052948	0.9042847917608142
536	811	7	0.42098283767700195	0.8908005144368227
537	811	8	0.427842915058136	0.8949463894018947
538	811	9	0.4233953356742859	0.9097948305452375
539	811	10	0.4206618666648865	0.9059692481522819
540	820	1	0.3968713879585266	0.6931471805599453
541	820	2	0.4045292139053345	0.8109302162163288
542	820	3	0.42656564712524414	0.8630462173553426
543	820	4	0.4375101923942566	0.8925742052568391
544	820	5	0.4404333829879761	0.9116077839697729
545	820	6	0.4292609691619873	0.9042847917608142
546	820	7	0.4316064119338989	0.8908005144368227
547	820	8	0.4360387325286865	0.8949463894018947
548	820	9	0.4345005750656128	0.9097948305452375
549	820	10	0.43156760931015015	0.9059692481522819
550	835	1	0.3323785066604614	0.6931471805599453
551	835	2	0.34711647033691406	0.8109302162163288
552	835	3	0.3819727897644043	0.8630462173553426
553	835	4	0.3932957053184509	0.8925742052568391
554	835	5	0.4026811122894287	0.9116077839697729
555	835	6	0.39968085289001465	0.9042847917608142
556	835	7	0.40065938234329224	0.8908005144368227
557	835	8	0.40039271116256714	0.8949463894018947
558	835	9	0.4029863476753235	0.9097948305452375
559	835	10	0.40235310792922974	0.9059692481522819
560	837	1	0.36025094985961914	0.6931471805599453
561	837	2	0.39166247844696045	0.8109302162163288
562	837	3	0.410467267036438	0.8630462173553426
563	837	4	0.4274447560310364	0.8925742052568391
564	837	5	0.42264872789382935	0.9116077839697729
565	837	6	0.4134541153907776	0.9042847917608142
566	837	7	0.4172459840774536	0.8908005144368227
567	837	8	0.4240770936012268	0.8949463894018947
568	837	9	0.42256730794906616	0.9097948305452375
569	837	10	0.42225897312164307	0.9059692481522819
570	844	1	0.3902512788772583	0.6931471805599453
571	844	2	0.42641961574554443	0.8109302162163288
572	844	3	0.4381380081176758	0.8630462173553426
573	844	4	0.4461354613304138	0.8925742052568391
574	844	5	0.44801074266433716	0.9116077839697729
575	844	6	0.4297022819519043	0.9042847917608142
576	844	7	0.4289590120315552	0.8908005144368227
577	844	8	0.4366973638534546	0.8949463894018947
578	844	9	0.43130403757095337	0.9097948305452375
579	844	10	0.42666107416152954	0.9059692481522819
580	875	1	0.19628822803497314	0.6931471805599453
581	875	2	0.2742123007774353	0.8109302162163288
582	875	3	0.32180118560791016	0.8630462173553426
